POSTAL,chinese_buyer,malay_buyer,indian_buyer
460420,,,
650420,,,
750420,,,
680420,,,
120420,,,
670420,,,
530420,,,
640420,,,
510420,,,
730420,,,
821420,,,
822420,,,
823420,,,
824420,,,
560421,,,
460421,,,
650421,,,
750421,,,
680421,,,
120421,,,
670421,,,
530421,,,
510421,,,
550421,,,
730421,,,
821421,,,
822421,,,
823421,,,
560422,,,
460422,,,
650422,,,
750422,,,
670422,,,
530422,,,
640422,,,
520422,,,
822422,,,
560423,,,
460423,,,
650423,,,
750423,,,
680423,,,
120423,,,
670423,,,
530423,,,
640423,,,
510423,,,
760423,,,
560424,,,
460424,,,
650424,,,
750424,,,
680424,,,
120424,,,
670424,,,
530424,,,
640424,,,
510424,,,
550424,,,
520424,,,
762424,,,
763424,,,
560425,,,
460425,,,
650425,,,
750425,,,
680425,,,
120425,,,
670425,,,
530425,,,
640425,,,
510425,,,
550425,,,
520425,,,
730425,,,
760425,,,
560426,,,
460426,,,
680426,,,
120426,,,
670426,,,
530426,,,
640426,,,
550426,,,
520426,,,
730426,,,
761426,,,
762426,,,
764426,,,
560427,,,
460427,,,
670427,,,
680427,,,
120427,,,
530427,,,
640427,,,
510427,,,
520427,,,
730427,,,
760427,,,
560428,,,
460428,,,
670428,,,
680428,,,
120428,,,
530428,,,
640428,,,
510428,,,
730428,,,
762428,,,
560429,,,
670429,,,
680429,,,
120429,,,
530429,,,
510429,,,
520429,,,
730429,,,
761429,,,
462429,,,
762429,,,
460043,,,
330043,,,
461043,,,
370043,,,
270043,,,
320043,,,
150043,,,
310043,,,
440043,,,
160043,,,
380043,,,
141043,,,
142043,,,
090043,,,
143043,,,
381043,,,
560430,,,
670430,,,
680430,,,
530430,,,
640430,,,
520430,,,
461430,,,
791430,,,
792430,,,
762430,,,
793430,,,
794430,,,
560431,,,
670431,,,
680431,,,
530431,,,
640431,,,
520431,,,
461431,,,
762431,,,
763431,,,
560432,,,
670432,,,
120432,,,
530432,,,
640432,,,
520432,,,
791432,,,
792432,,,
762432,,,
763432,,,
764432,,,
560433,,,
680433,,,
120433,,,
530433,,,
640433,,,
520433,,,
760433,,,
791433,,,
792433,,,
560434,,,
670434,,,
680434,,,
120434,,,
530434,,,
640434,,,
792434,,,
560435,,,
670435,,,
680435,,,
120435,,,
530435,,,
640435,,,
520435,,,
760435,,,
791435,,,
652435,,,
792435,,,
653435,,,
793435,,,
560436,,,
680436,,,
670436,,,
530436,,,
640436,,,
520436,,,
730436,,,
651436,,,
791436,,,
792436,,,
793436,,,
791436,,,
640437,,,
520437,,,
730437,,,
760437,,,
651437,,,
560438,,,
670438,,,
530438,,,
640438,,,
520438,,,
651438,,,
652438,,,
792438,,,
653438,,,
560439,,,
680439,,,
670439,,,
530439,,,
640439,,,
520439,,,
760439,,,
651439,,,
652439,,,
792439,,,
653439,,,
460044,,,
330044,,,
461044,,,
320044,,,
150044,,,
310044,,,
161044,,,
210044,,,
380044,,,
141044,,,
142044,,,
600044,,,
100044,,,
560440,,,
680440,,,
530440,,,
640440,,,
510440,,,
520440,,,
651440,,,
121440,,,
791440,,,
652440,,,
122440,,,
792440,,,
653440,,,
123440,,,
793440,,,
654440,,,
560441,,,
680441,,,
670441,,,
530441,,,
640441,,,
570441,,,
651441,,,
121441,,,
791441,,,
652441,,,
122441,,,
792441,,,
653441,,,
794441,,,
560442,,,
680442,,,
670442,,,
530442,,,
640442,,,
510442,,,
651442,,,
652442,,,
653442,,,
673442,,,
674442,,,
560443,,,
680443,,,
120443,,,
530443,,,
640443,,,
520443,,,
760443,,,
651443,,,
791443,,,
671443,,,
652443,,,
792443,,,
672443,,,
653443,,,
793443,,,
673443,,,
654443,,,
674443,,,
560444,,,
680444,,,
530444,,,
640444,,,
570444,,,
520444,,,
560445,,,
680445,,,
530445,,,
640445,,,
570445,,,
520445,,,
760445,,,
792445,,,
560446,,,
680446,,,
120446,,,
530446,,,
510446,,,
520446,,,
760446,,,
651446,,,
793446,,,
560447,,,
570447,,,
670447,,,
680447,,,
640447,,,
520447,,,
791447,,,
792447,,,
560448,,,
570448,,,
670448,,,
680448,,,
530448,,,
640448,,,
510448,,,
760448,,,
791448,,,
652448,,,
792448,,,
653448,,,
560449,,,
670449,,,
680449,,,
120449,,,
530449,,,
640449,,,
510449,,,
570449,,,
520449,,,
760449,,,
651449,,,
652449,,,
330045,,,
370045,,,
270045,,,
320045,,,
160045,,,
310045,,,
440045,,,
141045,,,
100045,,,
560450,,,
670450,,,
680450,,,
120450,,,
530450,,,
510450,,,
570450,,,
520450,,,
651450,,,
791450,,,
521450,,,
652450,,,
792450,,,
793450,,,
523450,,,
654450,,,
524450,,,
526450,,,
680451,,,
670451,,,
530451,,,
640451,,,
510451,,,
570451,,,
520451,,,
760451,,,
791451,,,
652451,,,
792451,,,
560452,,,
680452,,,
670452,,,
510452,,,
570452,,,
520452,,,
760452,,,
651452,,,
791452,,,
792452,,,
560453,,,
680453,,,
670453,,,
530453,,,
640453,,,
510453,,,
570453,,,
520453,,,
760453,,,
651453,,,
791453,,,
652453,,,
792453,,,
793453,,,
794453,,,
120454,,,
670454,,,
530454,,,
640454,,,
510454,,,
570454,,,
520454,,,
120455,,,
530455,,,
640455,,,
510455,,,
670455,,,
570455,,,
520455,,,
760455,,,
561455,,,
562455,,,
792455,,,
563455,,,
560456,,,
680456,,,
120456,,,
530456,,,
640456,,,
670456,,,
520456,,,
760456,,,
791456,,,
792456,,,
560457,,,
680457,,,
640457,,,
510457,,,
670457,,,
520457,,,
760457,,,
791457,,,
792457,,,
560458,,,
680458,,,
120458,,,
530458,,,
510458,,,
670458,,,
520458,,,
760458,,,
792458,,,
793458,,,
560459,,,
120459,,,
640459,,,
510459,,,
670459,,,
520459,,,
760459,,,
791459,,,
792459,,,
330046,,,
370046,,,
160046,,,
320046,,,
150046,,,
310046,,,
440046,,,
210046,,,
140046,,,
600046,,,
560460,,,
120460,,,
530460,,,
520460,,,
791460,,,
652460,,,
792460,,,
653460,,,
654460,,,
680461,,,
120461,,,
190461,,,
530461,,,
640461,,,
510461,,,
670461,,,
520461,,,
651461,,,
652461,,,
653461,,,
654461,,,
680462,,,
120462,,,
190462,,,
640462,,,
761462,,,
762462,,,
763462,,,
764462,,,
560463,,,
680463,,,
190463,,,
530463,,,
640463,,,
510463,,,
520463,,,
651463,,,
751463,,,
652463,,,
752463,,,
753463,,,
560464,,,
680464,,,
640464,,,
510464,,,
520464,,,
534794,,,
651464,,,
652464,,,
560465,,,
670465,,,
520465,,,
530465,,,
510466,,,
752466,,,
753466,,,
754466,,,
750467,,,
530467,,,
640467,,,
190467,,,
510467,,,
670467,,,
520467,,,
651467,,,
791467,,,
752467,,,
652467,,,
792467,,,
530468,,,
640468,,,
510468,,,
520468,,,
751468,,,
651468,,,
761468,,,
652468,,,
792468,,,
753468,,,
754468,,,
680469,,,
640469,,,
510469,,,
520469,,,
751469,,,
752469,,,
792469,,,
762469,,,
793469,,,
330047,,,
370047,,,
270047,,,
390047,,,
151047,,,
310047,,,
440047,,,
160047,,,
100047,,,
560470,,,
680470,,,
640470,,,
510470,,,
670470,,,
750470,,,
520470,,,
791470,,,
531470,,,
792470,,,
532470,,,
793470,,,
533470,,,
560471,,,
640471,,,
510471,,,
750471,,,
791471,,,
792471,,,
532471,,,
793471,,,
560472,,,
680472,,,
640472,,,
510472,,,
750472,,,
670472,,,
791472,,,
792472,,,
793472,,,
560473,,,
640473,,,
670473,,,
750473,,,
791473,,,
531473,,,
538473,,,
560474,,,
680474,,,
640474,,,
750474,,,
670474,,,
520474,,,
560475,,,
510475,,,
670475,,,
750475,,,
532475,,,
533475,,,
537475,,,
560476,,,
640476,,,
510476,,,
670476,,,
750476,,,
520476,,,
681476,,,
531476,,,
761476,,,
532476,,,
762476,,,
683476,,,
533476,,,
763476,,,
510477,,,
670477,,,
750477,,,
520477,,,
761477,,,
532477,,,
533477,,,
640478,,,
510478,,,
750478,,,
761478,,,
762478,,,
763478,,,
640479,,,
670479,,,
750479,,,
520479,,,
762479,,,
763479,,,
330048,,,
320048,,,
100048,,,
211048,,,
640480,,,
510480,,,
670480,,,
750480,,,
520480,,,
640481,,,
510481,,,
670481,,,
750481,,,
640482,,,
510482,,,
670482,,,
520482,,,
750483,,,
680483,,,
640483,,,
510483,,,
670483,,,
520483,,,
750484,,,
680484,,,
640484,,,
510484,,,
670484,,,
520484,,,
681484,,,
682484,,,
683484,,,
750485,,,
680485,,,
640485,,,
510485,,,
670485,,,
681485,,,
682485,,,
521485,,,
683485,,,
684485,,,
750486,,,
680486,,,
640486,,,
510486,,,
670486,,,
520486,,,
521486,,,
522486,,,
750487,,,
640487,,,
510487,,,
670487,,,
520487,,,
682487,,,
521487,,,
683487,,,
522487,,,
750488,,,
640488,,,
670488,,,
520488,,,
682488,,,
521488,,,
683488,,,
684488,,,
750489,,,
640489,,,
681489,,,
520489,,,
682489,,,
683489,,,
522489,,,
684489,,,
370049,,,
210049,,,
150049,,,
390049,,,
320049,,,
140049,,,
600049,,,
100049,,,
330049,,,
750490,,,
640490,,,
681490,,,
520490,,,
521490,,,
683490,,,
750491,,,
640491,,,
520491,,,
521491,,,
522491,,,
523491,,,
524491,,,
525491,,,
526491,,,
527491,,,
750492,,,
640492,,,
520492,,,
522492,,,
523492,,,
527492,,,
750493,,,
521493,,,
522493,,,
523493,,,
524493,,,
640494,,,
520494,,,
522494,,,
524494,,,
525494,,,
527494,,,
528494,,,
529494,,,
521495,,,
522495,,,
523495,,,
524495,,,
525495,,,
525496,,,
526496,,,
520496,,,
521496,,,
523496,,,
520497,,,
522497,,,
523497,,,
524497,,,
525497,,,
526497,,,
527497,,,
640498,,,
520498,,,
522498,,,
524498,,,
525498,,,
526498,,,
527498,,,
528498,,,
640499,,,
521499,,,
522499,,,
460005,,,
330005,,,
500005,,,
160005,,,
130005,,,
080005,,,
260005,,,
270005,,,
430005,,,
272005,,,
431005,,,
530005,,,
440005,,,
391005,,,
320005,,,
680005,,,
090005,,,
081005,,,
360005,,,
732005,,,
381005,,,
142050,,,
461050,,,
210050,,,
160050,,,
150050,,,
320050,,,
310050,,,
161050,,,
380050,,,
141050,,,
140050,,,
600050,,,
100050,,,
510500,,,
550500,,,
560501,,,
460501,,,
650501,,,
530501,,,
670501,,,
640501,,,
510501,,,
120501,,,
751501,,,
761501,,,
752501,,,
762501,,,
753501,,,
560502,,,
460502,,,
570502,,,
680502,,,
530502,,,
670502,,,
640502,,,
550502,,,
520502,,,
730502,,,
751502,,,
762502,,,
763502,,,
764502,,,
560503,,,
460503,,,
570503,,,
650503,,,
680503,,,
670503,,,
640503,,,
510503,,,
550503,,,
520503,,,
730503,,,
751503,,,
752503,,,
753503,,,
560504,,,
460504,,,
650504,,,
680504,,,
530504,,,
640504,,,
510504,,,
550504,,,
751504,,,
761504,,,
752504,,,
762504,,,
753504,,,
763504,,,
754504,,,
764504,,,
560505,,,
460505,,,
680505,,,
530505,,,
670505,,,
510505,,,
550505,,,
520505,,,
120505,,,
730505,,,
762505,,,
763505,,,
560506,,,
460506,,,
570506,,,
650506,,,
680506,,,
530506,,,
670506,,,
640506,,,
550506,,,
120506,,,
551506,,,
751506,,,
761506,,,
552506,,,
762506,,,
763506,,,
560507,,,
460507,,,
650507,,,
530507,,,
670507,,,
640507,,,
510507,,,
550507,,,
120507,,,
730507,,,
751507,,,
761507,,,
753507,,,
754507,,,
560508,,,
460508,,,
650508,,,
680508,,,
530508,,,
670508,,,
510508,,,
550508,,,
520508,,,
120508,,,
730508,,,
751508,,,
761508,,,
752508,,,
762508,,,
753508,,,
560509,,,
460509,,,
680509,,,
530509,,,
670509,,,
510509,,,
550509,,,
520509,,,
120509,,,
730509,,,
751509,,,
761509,,,
462509,,,
752509,,,
763509,,,
141051,,,
460051,,,
370051,,,
320051,,,
210051,,,
150051,,,
310051,,,
461051,,,
140051,,,
600051,,,
100051,,,
560510,,,
460510,,,
650510,,,
680510,,,
530510,,,
670510,,,
640510,,,
510510,,,
120510,,,
730510,,,
751510,,,
752510,,,
560511,,,
650511,,,
530511,,,
670511,,,
640511,,,
510511,,,
550511,,,
120511,,,
730511,,,
762511,,,
763511,,,
460512,,,
650512,,,
680512,,,
530512,,,
510512,,,
550512,,,
120512,,,
730512,,,
761512,,,
762512,,,
763512,,,
560513,,,
650513,,,
680513,,,
530513,,,
670513,,,
640513,,,
510513,,,
750513,,,
120513,,,
730513,,,
762513,,,
763513,,,
764513,,,
460514,,,
680514,,,
530514,,,
670514,,,
640514,,,
510514,,,
550514,,,
120514,,,
730514,,,
460515,,,
680515,,,
530515,,,
640515,,,
510515,,,
120515,,,
730515,,,
521515,,,
522515,,,
523515,,,
524515,,,
460516,,,
680516,,,
530516,,,
670516,,,
640516,,,
510516,,,
120516,,,
730516,,,
460517,,,
680517,,,
530517,,,
670517,,,
640517,,,
510517,,,
550517,,,
730517,,,
641517,,,
643517,,,
644517,,,
460518,,,
680518,,,
670518,,,
640518,,,
550518,,,
730518,,,
521518,,,
522518,,,
523518,,,
524518,,,
460519,,,
670519,,,
510519,,,
550519,,,
120519,,,
521519,,,
522519,,,
523519,,,
142052,,,
390052,,,
460052,,,
370052,,,
161052,,,
320052,,,
118168,,,
150052,,,
310052,,,
461052,,,
380052,,,
140052,,,
141052,,,
600052,,,
100052,,,
530520,,,
670520,,,
640520,,,
510520,,,
550520,,,
120520,,,
730520,,,
521520,,,
522520,,,
523520,,,
560521,,,
460521,,,
530521,,,
550521,,,
730521,,,
560522,,,
460522,,,
530522,,,
670522,,,
640522,,,
550522,,,
730522,,,
521522,,,
522522,,,
523522,,,
560523,,,
460523,,,
650523,,,
680523,,,
530523,,,
670523,,,
640523,,,
550523,,,
730523,,,
521523,,,
522523,,,
523523,,,
524523,,,
560524,,,
460524,,,
650524,,,
680524,,,
530524,,,
550524,,,
730524,,,
511524,,,
521524,,,
512524,,,
522524,,,
513524,,,
460525,,,
650525,,,
680525,,,
530525,,,
670525,,,
640525,,,
550525,,,
730525,,,
511525,,,
512525,,,
513525,,,
460526,,,
650526,,,
680526,,,
530526,,,
670526,,,
640526,,,
550526,,,
730526,,,
512526,,,
513526,,,
514526,,,
650527,,,
680527,,,
530527,,,
670527,,,
640527,,,
550527,,,
730527,,,
511527,,,
460528,,,
650528,,,
680528,,,
670528,,,
640528,,,
550528,,,
730528,,,
511528,,,
512528,,,
513528,,,
560529,,,
460529,,,
680529,,,
530529,,,
670529,,,
640529,,,
550529,,,
730529,,,
142053,,,
460053,,,
330053,,,
161053,,,
320053,,,
150053,,,
310053,,,
461053,,,
380053,,,
141053,,,
140053,,,
100053,,,
460530,,,
650530,,,
680530,,,
530530,,,
670530,,,
640530,,,
550530,,,
641530,,,
511530,,,
512530,,,
514530,,,
560531,,,
460531,,,
680531,,,
670531,,,
640531,,,
510531,,,
550531,,,
730531,,,
560532,,,
460532,,,
650532,,,
530532,,,
670532,,,
510532,,,
550532,,,
050532,,,
730532,,,
560533,,,
460533,,,
670533,,,
650533,,,
530533,,,
640533,,,
510533,,,
550533,,,
050533,,,
560534,,,
460534,,,
650534,,,
530534,,,
670534,,,
640534,,,
510534,,,
550534,,,
560535,,,
460535,,,
650535,,,
670535,,,
680535,,,
530535,,,
510535,,,
550535,,,
050535,,,
551535,,,
560536,,,
460536,,,
650536,,,
670536,,,
510536,,,
550536,,,
050536,,,
730536,,,
560537,,,
670537,,,
650537,,,
640537,,,
510537,,,
550537,,,
730537,,,
530538,,,
670538,,,
640538,,,
510538,,,
550538,,,
050538,,,
730538,,,
560539,,,
650539,,,
670539,,,
530539,,,
640539,,,
510539,,,
550539,,,
730539,,,
460054,,,
330054,,,
161054,,,
320054,,,
150054,,,
310054,,,
440054,,,
461054,,,
370054,,,
600054,,,
100054,,,
560540,,,
650540,,,
530540,,,
670540,,,
640540,,,
550540,,,
730540,,,
560541,,,
460541,,,
670541,,,
650541,,,
680541,,,
530541,,,
640541,,,
510541,,,
730541,,,
560542,,,
650542,,,
680542,,,
530542,,,
670542,,,
640542,,,
510542,,,
730542,,,
560543,,,
460543,,,
680543,,,
530543,,,
730543,,,
680544,,,
670544,,,
510544,,,
550544,,,
730544,,,
560545,,,
460545,,,
670545,,,
680545,,,
640545,,,
510545,,,
550545,,,
730545,,,
560546,,,
460546,,,
680546,,,
530546,,,
510546,,,
671546,,,
672546,,,
560547,,,
460547,,,
530547,,,
550547,,,
730547,,,
461547,,,
462547,,,
672547,,,
673547,,,
674547,,,
560548,,,
460548,,,
680548,,,
640548,,,
510548,,,
550548,,,
672548,,,
560549,,,
460549,,,
680549,,,
640549,,,
510549,,,
730549,,,
671549,,,
672549,,,
141055,,,
460055,,,
330055,,,
320055,,,
310055,,,
370055,,,
142055,,,
600055,,,
100055,,,
160055,,,
560550,,,
460550,,,
680550,,,
530550,,,
640550,,,
510550,,,
550550,,,
730550,,,
671550,,,
672550,,,
560551,,,
460551,,,
680551,,,
530551,,,
640551,,,
550551,,,
730551,,,
560552,,,
680552,,,
550552,,,
730552,,,
460553,,,
680553,,,
530553,,,
640553,,,
510553,,,
730553,,,
560554,,,
460554,,,
680554,,,
640554,,,
510554,,,
730554,,,
560555,,,
530555,,,
510555,,,
730555,,,
560556,,,
680556,,,
530556,,,
730556,,,
560557,,,
680557,,,
530557,,,
510557,,,
730557,,,
680558,,,
530558,,,
640558,,,
510558,,,
530559,,,
640559,,,
510559,,,
141056,,,
460056,,,
160056,,,
161056,,,
320056,,,
310056,,,
370056,,,
142056,,,
600056,,,
100056,,,
560560,,,
680560,,,
530560,,,
641560,,,
560561,,,
680561,,,
530561,,,
510561,,,
641561,,,
642561,,,
680562,,,
530562,,,
510562,,,
680563,,,
530563,,,
680564,,,
530564,,,
510564,,,
560565,,,
680565,,,
530565,,,
510565,,,
680566,,,
530566,,,
510566,,,
530567,,,
680568,,,
530568,,,
510568,,,
530569,,,
460057,,,
370057,,,
160057,,,
330057,,,
161057,,,
320057,,,
440057,,,
461057,,,
141057,,,
600057,,,
560570,,,
680570,,,
530570,,,
510570,,,
732570,,,
733570,,,
560571,,,
680571,,,
530571,,,
510571,,,
731571,,,
732571,,,
733571,,,
680572,,,
510572,,,
731572,,,
732572,,,
560573,,,
530573,,,
510573,,,
731573,,,
732573,,,
733573,,,
680574,,,
530574,,,
731574,,,
560575,,,
530575,,,
510575,,,
730575,,,
560576,,,
510576,,,
730576,,,
560577,,,
530577,,,
510577,,,
730577,,,
560578,,,
510578,,,
530579,,,
730579,,,
140058,,,
460058,,,
370058,,,
390058,,,
330058,,,
320058,,,
310058,,,
160058,,,
141058,,,
142058,,,
100058,,,
510580,,,
730580,,,
530581,,,
730581,,,
530582,,,
510582,,,
730582,,,
510583,,,
730583,,,
510584,,,
730584,,,
560585,,,
510585,,,
730585,,,
560586,,,
730586,,,
560587,,,
730587,,,
730588,,,
562588,,,
752588,,,
563588,,,
753588,,,
564588,,,
730589,,,
751589,,,
752589,,,
753589,,,
754589,,,
140059,,,
370059,,,
160059,,,
310059,,,
461059,,,
142059,,,
100059,,,
330059,,,
331059,,,
332059,,,
561590,,,
751590,,,
752590,,,
753590,,,
751591,,,
751592,,,
752592,,,
753592,,,
751593,,,
752593,,,
561596,,,
562596,,,
564596,,,
190006,,,
460006,,,
080006,,,
430006,,,
271006,,,
530006,,,
588725,,,
161006,,,
163006,,,
310006,,,
531006,,,
440006,,,
730006,,,
090006,,,
590006,,,
460060,,,
390060,,,
330060,,,
320060,,,
310060,,,
440060,,,
461060,,,
141060,,,
600060,,,
100060,,,
470601,,,
120601,,,
510601,,,
530601,,,
670601,,,
730601,,,
821601,,,
521601,,,
522601,,,
823601,,,
824601,,,
524601,,,
560602,,,
470602,,,
680602,,,
120602,,,
510602,,,
530602,,,
640602,,,
730602,,,
760602,,,
821602,,,
822602,,,
823602,,,
560603,,,
470603,,,
680603,,,
510603,,,
640603,,,
730603,,,
760603,,,
821603,,,
823603,,,
560604,,,
470604,,,
680604,,,
120604,,,
530604,,,
521604,,,
522604,,,
823604,,,
560605,,,
470605,,,
120605,,,
510605,,,
530605,,,
640605,,,
670605,,,
760605,,,
521605,,,
522605,,,
523605,,,
524605,,,
560606,,,
470606,,,
120606,,,
530606,,,
640606,,,
670606,,,
730606,,,
760606,,,
521606,,,
522606,,,
523606,,,
560607,,,
680607,,,
120607,,,
530607,,,
640607,,,
760607,,,
470608,,,
680608,,,
120608,,,
510608,,,
530608,,,
760608,,,
521608,,,
522608,,,
523608,,,
560609,,,
470609,,,
120609,,,
510609,,,
530609,,,
640609,,,
730609,,,
760609,,,
471609,,,
521609,,,
522609,,,
523609,,,
524609,,,
460061,,,
370061,,,
310061,,,
100061,,,
142061,,,
143061,,,
144061,,,
560610,,,
470610,,,
120610,,,
510610,,,
530610,,,
670610,,,
730610,,,
760610,,,
521610,,,
522610,,,
523610,,,
560611,,,
470611,,,
680611,,,
120611,,,
510611,,,
530611,,,
730611,,,
560612,,,
470612,,,
680612,,,
120612,,,
510612,,,
530612,,,
640612,,,
670612,,,
730612,,,
760612,,,
821612,,,
521612,,,
822612,,,
522612,,,
823612,,,
824612,,,
670613,,,
120613,,,
510613,,,
730613,,,
760613,,,
821613,,,
472613,,,
822613,,,
522613,,,
823613,,,
560614,,,
470614,,,
680614,,,
510614,,,
530614,,,
670614,,,
760614,,,
821614,,,
521614,,,
822614,,,
522614,,,
560615,,,
680615,,,
530615,,,
730615,,,
760615,,,
821615,,,
822615,,,
823615,,,
470616,,,
680616,,,
530616,,,
670616,,,
730616,,,
760616,,,
560617,,,
470617,,,
680617,,,
530617,,,
730617,,,
760617,,,
821617,,,
822617,,,
560618,,,
680618,,,
530618,,,
640618,,,
670618,,,
730618,,,
760618,,,
821618,,,
521618,,,
822618,,,
522618,,,
823618,,,
470619,,,
680619,,,
530619,,,
640619,,,
730619,,,
822619,,,
522619,,,
823619,,,
824619,,,
140062,,,
370062,,,
390062,,,
320062,,,
310062,,,
440062,,,
100062,,,
560620,,,
470620,,,
670620,,,
650620,,,
680620,,,
530620,,,
640620,,,
730620,,,
760620,,,
560621,,,
470621,,,
650621,,,
680621,,,
530621,,,
670621,,,
730621,,,
760621,,,
521621,,,
522621,,,
560622,,,
470622,,,
650622,,,
730622,,,
760622,,,
821622,,,
521622,,,
822622,,,
522622,,,
823622,,,
560623,,,
650623,,,
530623,,,
640623,,,
670623,,,
730623,,,
821623,,,
521623,,,
822623,,,
522623,,,
823623,,,
523623,,,
650624,,,
640624,,,
670624,,,
760624,,,
822624,,,
732624,,,
823624,,,
560625,,,
470625,,,
530625,,,
640625,,,
670625,,,
760625,,,
521625,,,
522625,,,
732625,,,
470626,,,
650626,,,
680626,,,
670626,,,
730626,,,
760626,,,
521626,,,
560627,,,
470627,,,
680627,,,
530627,,,
640627,,,
510627,,,
670627,,,
730627,,,
521627,,,
470628,,,
650628,,,
530628,,,
640628,,,
510628,,,
760628,,,
731628,,,
732628,,,
560629,,,
470629,,,
530629,,,
640629,,,
510629,,,
670629,,,
730629,,,
760629,,,
140063,,,
460063,,,
370063,,,
330063,,,
461063,,,
380063,,,
600063,,,
151063,,,
152063,,,
560630,,,
530630,,,
510630,,,
670630,,,
730630,,,
760630,,,
560631,,,
470631,,,
530631,,,
640631,,,
510631,,,
730631,,,
760631,,,
560632,,,
470632,,,
680632,,,
530632,,,
510632,,,
200632,,,
730632,,,
760632,,,
821632,,,
822632,,,
823632,,,
560633,,,
410633,,,
680633,,,
530633,,,
640633,,,
510633,,,
200633,,,
730633,,,
671633,,,
822633,,,
672633,,,
673633,,,
410634,,,
530634,,,
510634,,,
200634,,,
730634,,,
760634,,,
671634,,,
672634,,,
560635,,,
410635,,,
680635,,,
530635,,,
640635,,,
510635,,,
200635,,,
730635,,,
760635,,,
821635,,,
671635,,,
822635,,,
410636,,,
680636,,,
530636,,,
200636,,,
821636,,,
822636,,,
672636,,,
673636,,,
560637,,,
410637,,,
680637,,,
200637,,,
730637,,,
760637,,,
821637,,,
822637,,,
823637,,,
824637,,,
560638,,,
410638,,,
680638,,,
530638,,,
510638,,,
730638,,,
760638,,,
822638,,,
823638,,,
560639,,,
410639,,,
650639,,,
680639,,,
640639,,,
510639,,,
200639,,,
730639,,,
140064,,,
370064,,,
320064,,,
330064,,,
600064,,,
100064,,,
160064,,,
410640,,,
680640,,,
530640,,,
640640,,,
510640,,,
200640,,,
760640,,,
671640,,,
410641,,,
530641,,,
640641,,,
671641,,,
822641,,,
823641,,,
560642,,,
410642,,,
680642,,,
530642,,,
640642,,,
510642,,,
200642,,,
821642,,,
822642,,,
824642,,,
560643,,,
410643,,,
680643,,,
530643,,,
640643,,,
510643,,,
820643,,,
760643,,,
410644,,,
640644,,,
730644,,,
760644,,,
530645,,,
410645,,,
640645,,,
510645,,,
820645,,,
730645,,,
761645,,,
410646,,,
640646,,,
510646,,,
820646,,,
730646,,,
510647,,,
820647,,,
760647,,,
671647,,,
672647,,,
560648,,,
530648,,,
410648,,,
510648,,,
820648,,,
730648,,,
641648,,,
642648,,,
643648,,,
560649,,,
410649,,,
510649,,,
820649,,,
730649,,,
641649,,,
642649,,,
140065,,,
370065,,,
320065,,,
330065,,,
440065,,,
460065,,,
600065,,,
100065,,,
160065,,,
560650,,,
510650,,,
760650,,,
641650,,,
643650,,,
530651,,,
410651,,,
510651,,,
820651,,,
670651,,,
730651,,,
760651,,,
642651,,,
530652,,,
410652,,,
820652,,,
670652,,,
730652,,,
760652,,,
642652,,,
530653,,,
670653,,,
730653,,,
760653,,,
641653,,,
643653,,,
530654,,,
410654,,,
670654,,,
730654,,,
641654,,,
642654,,,
410655,,,
730655,,,
641655,,,
821655,,,
642655,,,
822655,,,
823655,,,
680656,,,
530656,,,
410656,,,
670656,,,
760656,,,
821656,,,
642656,,,
822656,,,
823656,,,
644656,,,
680657,,,
530657,,,
410657,,,
642657,,,
680658,,,
410658,,,
760658,,,
641658,,,
821658,,,
642658,,,
822658,,,
643658,,,
823658,,,
644658,,,
680659,,,
530659,,,
410659,,,
641659,,,
821659,,,
822659,,,
643659,,,
823659,,,
644659,,,
460066,,,
140066,,,
370066,,,
160066,,,
310066,,,
440066,,,
100066,,,
680660,,,
530660,,,
410660,,,
730660,,,
641660,,,
643660,,,
210661,,,
680661,,,
530661,,,
730661,,,
760661,,,
821661,,,
641661,,,
642661,,,
823661,,,
643661,,,
644661,,,
210662,,,
680662,,,
530662,,,
410662,,,
730662,,,
821662,,,
641662,,,
822662,,,
642662,,,
823662,,,
643662,,,
824662,,,
644662,,,
680663,,,
410663,,,
730663,,,
760663,,,
821663,,,
761663,,,
642663,,,
822663,,,
823663,,,
680664,,,
410664,,,
730664,,,
760664,,,
641664,,,
761664,,,
642664,,,
822664,,,
644664,,,
530665,,,
410665,,,
730665,,,
760665,,,
821665,,,
822665,,,
823665,,,
680666,,,
530666,,,
730666,,,
760666,,,
821666,,,
761666,,,
642666,,,
822666,,,
680667,,,
530667,,,
410667,,,
641667,,,
821667,,,
822667,,,
644667,,,
680668,,,
730668,,,
641668,,,
822668,,,
642668,,,
643668,,,
644668,,,
680669,,,
530669,,,
410669,,,
642669,,,
643669,,,
644669,,,
460067,,,
370067,,,
440067,,,
100067,,,
680670,,,
530670,,,
410670,,,
730670,,,
821670,,,
641670,,,
530671,,,
410671,,,
730671,,,
681671,,,
821671,,,
211671,,,
761671,,,
822671,,,
642671,,,
212671,,,
762671,,,
680672,,,
530672,,,
410672,,,
211672,,,
761672,,,
682672,,,
822672,,,
212672,,,
823672,,,
763672,,,
824672,,,
680673,,,
530673,,,
730673,,,
681673,,,
821673,,,
641673,,,
823673,,,
643673,,,
763673,,,
680674,,,
530674,,,
681674,,,
641674,,,
642674,,,
762674,,,
680675,,,
641675,,,
761675,,,
