blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Latitude,Longitude
784,CHOA CHU KANG DR,16,1995,Y,N,N,N,N,N,CCK,82,0,0,0,43,39,0,0,0,0,0,0,0,784 CHOA CHU KANG DR,,
784,YISHUN AVE 2,12,1985,Y,N,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0,784 YISHUN AVE 2,,
784A,WOODLANDS RISE,14,2017,Y,N,N,N,N,N,WL,78,0,0,0,39,39,0,0,0,0,0,0,0,784A WOODLANDS RISE,,
784B,WOODLANDS RISE,14,2017,Y,N,N,N,N,N,WL,104,0,0,52,52,0,0,0,0,0,0,0,0,784B WOODLANDS RISE,,
784C,WOODLANDS RISE,14,2017,Y,N,N,Y,N,N,WL,104,0,0,52,52,0,0,0,0,0,0,0,0,784C WOODLANDS RISE,,
785,CHOA CHU KANG DR,16,1995,Y,N,N,Y,N,N,CCK,104,0,0,0,60,44,0,0,0,0,0,0,0,785 CHOA CHU KANG DR,,
785,YISHUN AVE 2,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,39,57,0,0,0,0,0,0,0,785 YISHUN AVE 2,,
785B,WOODLANDS RISE,14,2017,Y,N,N,Y,N,N,WL,104,0,0,52,52,0,0,0,0,0,0,0,0,785B WOODLANDS RISE,,
785C,WOODLANDS RISE,14,2017,Y,N,N,Y,N,N,WL,104,0,0,0,52,52,0,0,0,0,0,0,0,785C WOODLANDS RISE,,
785D,WOODLANDS RISE,14,2017,Y,N,N,Y,N,N,WL,104,0,0,0,52,52,0,0,0,0,0,0,0,785D WOODLANDS RISE,,
786,CHOA CHU KANG DR,17,1995,Y,N,N,Y,N,N,CCK,88,0,0,0,44,44,0,0,0,0,0,0,0,786 CHOA CHU KANG DR,,
786,YISHUN RING RD,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,39,57,0,0,0,0,0,0,0,786 YISHUN RING RD,,
786B,WOODLANDS DR 60,13,1996,Y,N,N,Y,N,N,WL,132,0,0,0,132,0,0,0,0,0,0,0,0,786B WOODLANDS DR 60,,
786C,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,147,0,0,0,75,72,0,0,0,0,0,0,0,786C WOODLANDS DR 60,,
786D,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,144,0,0,0,72,72,0,0,0,0,0,0,0,786D WOODLANDS DR 60,,
786E,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,132,0,0,0,132,0,0,0,0,0,0,0,0,786E WOODLANDS DR 60,,
786F,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,60,0,0,0,12,48,0,0,0,0,0,0,0,786F WOODLANDS DR 60,,
787,CHOA CHU KANG NTH 6,16,1995,Y,N,N,Y,N,N,CCK,79,0,0,0,40,39,0,0,0,0,0,0,0,787 CHOA CHU KANG NTH 6,,
787,YISHUN RING RD,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,39,57,0,0,0,0,0,0,0,787 YISHUN RING RD,,
787B,WOODLANDS CRES,13,1996,Y,N,N,Y,N,N,WL,108,0,0,0,60,48,0,0,0,0,0,0,0,787B WOODLANDS CRES,,
787C,WOODLANDS CRES,13,1996,Y,N,N,N,N,N,WL,147,0,0,0,75,72,0,0,0,0,0,0,0,787C WOODLANDS CRES,,
787D,WOODLANDS CRES,13,1996,Y,N,N,N,N,N,WL,147,0,0,0,75,72,0,0,0,0,0,0,0,787D WOODLANDS CRES,,
787E,WOODLANDS CRES,13,1996,Y,N,N,N,N,N,WL,108,0,0,0,60,48,0,0,0,0,0,0,0,787E WOODLANDS CRES,,
788,CHOA CHU KANG NTH 6,17,1995,Y,N,N,Y,N,N,CCK,88,0,0,0,44,44,0,0,0,0,0,0,0,788 CHOA CHU KANG NTH 6,,
788,WOODLANDS AVE 6,13,1996,Y,N,N,Y,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,788 WOODLANDS AVE 6,,
788,YISHUN AVE 2,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,39,57,0,0,0,0,0,0,0,788 YISHUN AVE 2,,
788B,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,788B WOODLANDS CRES,,
788C,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,84,0,0,0,0,0,84,0,0,0,0,0,0,788C WOODLANDS CRES,,
788D,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,788D WOODLANDS CRES,,
788E,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,66,0,0,0,0,0,66,0,0,0,0,0,0,788E WOODLANDS CRES,,
789,CHOA CHU KANG NTH 6,17,1995,Y,N,N,Y,N,N,CCK,86,0,0,0,42,44,0,0,0,0,0,0,0,789 CHOA CHU KANG NTH 6,,
789,WOODLANDS AVE 6,13,1996,Y,N,N,Y,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,789 WOODLANDS AVE 6,,
789,YISHUN AVE 2,4,1986,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,789 YISHUN AVE 2,,
79,BEDOK NTH RD,14,1977,Y,Y,N,Y,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,79 BEDOK NTH RD,,
79,CHAY YAN ST,5,1937,Y,N,N,N,N,N,BM,41,0,14,15,12,0,0,0,0,0,0,0,0,79 CHAY YAN ST,,
79,DAWSON RD,39,2019,Y,N,N,N,N,N,QT,143,0,0,68,38,37,0,0,0,0,0,0,0,79 DAWSON RD,,
79,MARINE DR,25,1976,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0,79 MARINE DR,,
79A,TOA PAYOH CTRL,40,2008,Y,Y,N,Y,N,N,TP,308,0,0,0,269,39,0,0,0,0,0,0,0,79A TOA PAYOH CTRL,,
79B,TOA PAYOH CTRL,40,2007,Y,N,N,Y,N,N,TP,191,0,0,0,191,0,0,0,0,0,0,0,0,79B TOA PAYOH CTRL,,
79C,TOA PAYOH CTRL,40,2007,Y,N,N,N,N,N,TP,160,0,0,0,82,78,0,0,0,0,0,0,0,79C TOA PAYOH CTRL,,
79D,TOA PAYOH CTRL,40,2007,Y,Y,N,N,N,N,TP,191,0,0,0,191,0,0,0,0,0,0,0,0,79D TOA PAYOH CTRL,,
79E,TOA PAYOH CTRL,40,2007,Y,Y,N,N,N,N,TP,308,0,0,0,308,0,0,0,0,0,0,0,0,79E TOA PAYOH CTRL,,
790,CHOA CHU KANG NTH 6,18,1995,Y,Y,N,N,N,N,CCK,118,0,0,0,68,50,0,0,0,0,0,0,0,790 CHOA CHU KANG NTH 6,,
790,WOODLANDS AVE 6,13,1996,Y,N,N,N,N,N,WL,98,0,0,0,50,48,0,0,0,0,0,0,0,790 WOODLANDS AVE 6,,
790,YISHUN AVE 2,13,1986,Y,N,N,N,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,790 YISHUN AVE 2,,
791,CHOA CHU KANG NTH 6,18,1995,Y,N,N,N,N,N,CCK,84,0,0,0,34,50,0,0,0,0,0,0,0,791 CHOA CHU KANG NTH 6,,
791,WOODLANDS AVE 6,13,1996,Y,Y,N,N,N,N,WL,84,0,0,0,60,24,0,0,0,0,0,0,0,791 WOODLANDS AVE 6,,
791,YISHUN AVE 2,13,1986,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,791 YISHUN AVE 2,,
792,CHOA CHU KANG NTH 6,17,1995,Y,N,N,Y,N,N,CCK,88,0,0,0,44,44,0,0,0,0,0,0,0,792 CHOA CHU KANG NTH 6,,
792,WOODLANDS AVE 6,13,1996,Y,N,N,N,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,792 WOODLANDS AVE 6,,
792,YISHUN RING RD,11,1986,Y,N,N,N,N,N,YS,50,0,0,0,0,0,50,0,0,0,0,0,0,792 YISHUN RING RD,,
793,WOODLANDS AVE 6,13,1996,Y,N,N,Y,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,793 WOODLANDS AVE 6,,
793,YISHUN RING RD,4,1986,Y,N,N,N,N,N,YS,16,0,0,0,0,8,8,0,0,0,0,0,0,793 YISHUN RING RD,,
794,WOODLANDS DR 72,13,1996,Y,N,N,N,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,794 WOODLANDS DR 72,,
794,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,794 YISHUN RING RD,,
795,WOODLANDS DR 72,13,1996,Y,Y,N,Y,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,795 WOODLANDS DR 72,,
795,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,795 YISHUN RING RD,,
795A,YISHUN RING RD,4,1986,Y,Y,N,N,N,N,YS,6,0,0,3,3,0,0,0,0,0,0,0,0,795A YISHUN RING RD,,
796,WOODLANDS DR 72,13,1996,Y,N,N,N,N,N,WL,98,0,0,0,50,48,0,0,0,0,0,0,0,796 WOODLANDS DR 72,,
796,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,796 YISHUN RING RD,,
796A,YISHUN RING RD,4,1986,Y,N,N,Y,N,N,YS,10,0,0,7,3,0,0,0,0,0,0,0,0,796A YISHUN RING RD,,
797,WOODLANDS DR 72,13,1996,Y,N,N,Y,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,797 WOODLANDS DR 72,,
797,YISHUN RING RD,4,1986,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,797 YISHUN RING RD,,
798,WOODLANDS DR 72,13,1996,Y,N,N,N,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,798 WOODLANDS DR 72,,
798,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,798 YISHUN RING RD,,
799,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,72,0,0,0,24,48,0,0,0,0,0,0,0,799 YISHUN RING RD,,
799A,WOODLANDS DR 60,16,2021,Y,N,N,N,N,N,WL,116,0,0,58,58,0,0,0,0,0,0,0,0,799A WOODLANDS DR 60,,
799B,WOODLANDS DR 60,16,2021,Y,Y,N,N,N,N,WL,56,0,0,14,42,0,0,0,0,0,0,0,0,799B WOODLANDS DR 60,,
8,BEDOK STH AVE 2,14,1975,Y,N,N,N,N,N,BD,104,0,0,0,104,0,0,0,0,0,0,0,0,8 BEDOK STH AVE 2,,
8,BOON KENG RD,40,2011,Y,N,N,N,N,N,KWN,238,0,0,24,56,158,0,0,0,0,0,0,0,8 BOON KENG RD,,
8,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,8 CANTONMENT CL,,
8,EMPRESS RD,14,1975,Y,Y,N,N,N,N,BT,186,0,0,180,0,6,0,0,0,0,0,0,0,8 EMPRESS RD,,
8,GHIM MOH RD,25,1976,Y,N,N,N,N,N,QT,96,0,0,0,0,96,0,0,0,0,0,0,0,8 GHIM MOH RD,,
8,HAIG RD,13,1976,Y,N,N,N,N,N,GL,120,0,0,0,120,0,0,0,0,0,0,0,0,8 HAIG RD,,
8,HOLLAND AVE,22,1974,Y,Y,N,Y,N,N,QT,372,0,0,278,84,6,0,0,0,0,0,4,0,8 HOLLAND AVE,,
8,JLN BT HO SWEE,9,1962,Y,N,N,N,N,N,BM,72,0,0,72,0,0,0,0,0,0,0,0,0,8 JLN BT HO SWEE,,
8,JLN BATU,10,1963,Y,Y,N,N,N,N,KWN,95,0,93,0,1,0,0,0,0,0,1,0,0,8 JLN BATU,,
8,JLN RUMAH TINGGI,18,1983,Y,N,N,N,N,N,BM,102,0,0,0,34,68,0,0,0,0,0,0,0,8 JLN RUMAH TINGGI,,
8,JLN KUKOH,18,1970,Y,Y,N,Y,N,N,CT,138,0,107,28,2,0,0,0,0,0,1,0,0,8 JLN KUKOH,,
8,JOO SENG RD,18,1993,Y,N,N,Y,N,N,TP,69,0,0,0,0,57,12,0,0,0,0,0,0,8 JOO SENG RD,,
8,KIM TIAN PL,25,1983,Y,N,N,Y,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0,8 KIM TIAN PL,,
8,LOR 7 TOA PAYOH,11,1969,Y,Y,N,N,N,N,TP,144,0,0,139,0,5,0,0,0,0,0,0,0,8 LOR 7 TOA PAYOH,,
8,LOR LEW LIAN,12,1977,Y,N,N,N,N,N,SGN,154,0,77,0,0,0,0,0,0,0,77,0,0,8 LOR LEW LIAN,,
8,MARINE TER,12,1974,Y,N,N,Y,N,N,MP,108,0,0,106,0,2,0,0,0,0,0,0,0,8 MARINE TER,,
8,MARSILING DR,13,1975,Y,N,N,Y,N,N,WL,120,0,0,0,120,0,0,0,0,0,0,0,0,8 MARSILING DR,,
8,SELEGIE RD,10,1963,Y,Y,N,N,N,N,CT,108,0,7,96,4,0,0,0,0,0,1,0,0,8 SELEGIE RD,,
8,ST. GEORGE'S LANE,12,1981,Y,N,N,Y,N,N,KWN,131,0,0,108,22,1,0,0,0,0,0,0,0,8 ST. GEORGE'S LANE,,
8,TECK WHYE AVE,13,1977,Y,Y,N,Y,N,N,CCK,96,0,0,0,96,0,0,0,0,0,0,0,0,8 TECK WHYE AVE,,
8,TELOK BLANGAH CRES,10,1974,Y,Y,N,N,N,N,BM,66,0,0,65,0,1,0,0,0,0,0,0,0,8 TELOK BLANGAH CRES,,
8,TG PAGAR PLAZA,27,1979,Y,N,N,N,N,N,CT,96,0,0,0,96,0,0,0,0,0,0,0,0,8 TG PAGAR PLAZA,,
8,TOH YI DR,4,1988,Y,N,N,N,N,N,BT,32,0,0,0,0,0,32,0,0,0,0,0,0,8 TOH YI DR,,
8A,BOON TIONG RD,21,2003,Y,N,N,N,N,N,BM,123,0,0,0,83,40,0,0,0,0,0,0,0,8A BOON TIONG RD,,
8A,UPP BOON KENG RD,28,2016,Y,N,N,N,N,N,KWN,270,0,0,81,162,27,0,0,0,0,0,0,0,8A UPP BOON KENG RD,,
8B,BOON TIONG RD,21,2003,Y,N,N,N,N,N,BM,123,0,0,0,83,40,0,0,0,0,0,0,0,8B BOON TIONG RD,,
8B,UPP BOON KENG RD,30,2016,Y,N,N,N,N,N,KWN,290,0,0,87,145,58,0,0,0,0,0,0,0,8B UPP BOON KENG RD,,
8C,UPP BOON KENG RD,26,2016,Y,N,N,N,N,Y,KWN,248,0,68,0,124,25,0,0,31,0,0,0,0,8C UPP BOON KENG RD,,
80,BEDOK NTH RD,14,1977,Y,N,N,N,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,80 BEDOK NTH RD,,
80,CHAY YAN ST,5,1937,Y,N,N,N,N,N,BM,41,0,14,15,12,0,0,0,0,0,0,0,0,80 CHAY YAN ST,,
80,LOR 4 TOA PAYOH,13,1994,Y,N,N,N,N,N,TP,75,0,0,0,51,24,0,0,0,0,0,0,0,80 LOR 4 TOA PAYOH,,
80,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,MP,3,0,0,3,0,0,0,0,0,0,0,0,0,80 MARINE PARADE CTRL,,
80,STRATHMORE AVE,23,1993,Y,N,N,N,N,N,QT,81,0,0,0,19,60,2,0,0,0,0,0,0,80 STRATHMORE AVE,,
80A,LOR 4 TOA PAYOH,13,1994,Y,Y,N,N,N,N,TP,72,0,0,0,48,24,0,0,0,0,0,0,0,80A LOR 4 TOA PAYOH,,
80A,TELOK BLANGAH ST 31,38,2011,Y,Y,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,80A TELOK BLANGAH ST 31,,
80B,LOR 4 TOA PAYOH,13,1994,Y,Y,N,N,N,N,TP,72,0,0,0,48,24,0,0,0,0,0,0,0,80B LOR 4 TOA PAYOH,,
80B,TELOK BLANGAH ST 31,18,2011,Y,N,N,Y,N,N,BM,120,0,13,30,0,0,0,0,77,0,0,0,0,80B TELOK BLANGAH ST 31,,
80C,TELOK BLANGAH ST 31,38,2011,Y,N,N,N,N,N,BM,139,0,0,68,70,0,1,0,0,0,0,0,0,80C TELOK BLANGAH ST 31,,
800,YISHUN RING RD,13,1986,Y,Y,N,N,N,N,YS,120,0,0,0,120,0,0,0,0,0,0,0,0,800 YISHUN RING RD,,
801,FRENCH RD,12,1978,Y,Y,N,N,N,N,KWN,88,0,0,86,0,2,0,0,0,0,0,0,0,801 FRENCH RD,,
801,TAMPINES AVE 4,4,1983,Y,Y,N,N,N,N,TAP,32,0,0,28,4,0,0,0,0,0,0,0,0,801 TAMPINES AVE 4,,
801,WOODLANDS ST 81,9,1986,Y,N,N,Y,N,N,WL,100,0,0,0,60,40,0,0,0,0,0,0,0,801 WOODLANDS ST 81,,
801,YISHUN RING RD,4,1985,Y,N,N,N,N,N,YS,32,0,0,24,8,0,0,0,0,0,0,0,0,801 YISHUN RING RD,,
801A,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,CCK,96,0,0,36,24,36,0,0,0,0,0,0,0,801A KEAT HONG CL,,
801B,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,CCK,96,0,0,36,24,36,0,0,0,0,0,0,0,801B KEAT HONG CL,,
801C,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,24,72,0,0,0,0,0,0,0,0,801C KEAT HONG CL,,
801D,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,72,0,0,0,24,48,0,0,0,0,0,0,0,801D KEAT HONG CL,,
802,FRENCH RD,4,1978,Y,Y,N,N,N,N,KWN,10,0,0,9,0,0,0,0,0,0,0,1,0,802 FRENCH RD,,
802,TAMPINES AVE 4,4,1983,Y,Y,N,N,N,N,TAP,27,0,0,22,5,0,0,0,0,0,0,0,0,802 TAMPINES AVE 4,,
802,WOODLANDS ST 81,9,1986,Y,N,N,N,N,N,WL,100,0,0,0,60,40,0,0,0,0,0,0,0,802 WOODLANDS ST 81,,
802,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,802 YISHUN RING RD,,
802A,KEAT HONG CL,14,2016,Y,N,N,N,N,N,CCK,130,0,0,26,52,52,0,0,0,0,0,0,0,802A KEAT HONG CL,,
802B,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,0,60,36,0,0,0,0,0,0,0,802B KEAT HONG CL,,
802C,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,24,72,0,0,0,0,0,0,0,0,802C KEAT HONG CL,,
803,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,803 CHAI CHEE RD,,
803,TAMPINES AVE 4,9,1983,Y,Y,N,Y,N,N,TAP,140,0,0,104,32,2,2,0,0,0,0,0,0,803 TAMPINES AVE 4,,
803,WOODLANDS ST 81,12,1985,Y,N,N,N,N,N,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,803 WOODLANDS ST 81,,
803,YISHUN RING RD,12,1986,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,803 YISHUN RING RD,,
803A,KEAT HONG CL,14,2015,Y,N,N,Y,N,N,CCK,113,0,0,26,87,0,0,0,0,0,0,0,0,803A KEAT HONG CL,,
803B,KEAT HONG CL,15,2015,Y,Y,N,N,N,N,CCK,124,0,0,28,96,0,0,0,0,0,0,0,0,803B KEAT HONG CL,,
803C,KEAT HONG CL,16,2016,Y,N,N,N,N,N,CCK,88,0,0,0,58,30,0,0,0,0,0,0,0,803C KEAT HONG CL,,
803D,KEAT HONG CL,17,2016,Y,N,N,N,N,N,CCK,94,0,0,0,62,32,0,0,0,0,0,0,0,803D KEAT HONG CL,,
804,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,804 CHAI CHEE RD,,
804,HOUGANG CTRL,3,1986,Y,Y,N,N,N,N,HG,14,0,0,12,2,0,0,0,0,0,0,0,0,804 HOUGANG CTRL,,
804,KING GEORGE'S AVE,14,1980,Y,N,N,N,N,N,KWN,131,0,0,130,0,1,0,0,0,0,0,0,0,804 KING GEORGE'S AVE,,
804,TAMPINES AVE 4,12,1983,Y,N,N,Y,N,N,TAP,88,0,0,0,12,76,0,0,0,0,0,0,0,804 TAMPINES AVE 4,,
804,WOODLANDS ST 81,11,1986,Y,N,N,Y,N,N,WL,80,0,0,0,0,0,80,0,0,0,0,0,0,804 WOODLANDS ST 81,,
804,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,148,0,0,0,88,60,0,0,0,0,0,0,0,804 YISHUN RING RD,,
804A,KEAT HONG CL,14,2015,Y,N,N,N,N,N,CCK,115,0,0,26,89,0,0,0,0,0,0,0,0,804A KEAT HONG CL,,
804B,KEAT HONG CL,16,2015,Y,N,N,N,N,N,CCK,132,0,0,0,42,90,0,0,0,0,0,0,0,804B KEAT HONG CL,,
805,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,805 CHAI CHEE RD,,
805,KING GEORGE'S AVE,14,1980,Y,N,N,N,N,N,KWN,176,0,49,0,0,0,0,0,0,0,127,0,0,805 KING GEORGE'S AVE,,
805,TAMPINES AVE 4,12,1983,Y,Y,N,N,N,N,TAP,88,0,0,0,88,0,0,0,0,0,0,0,0,805 TAMPINES AVE 4,,
805,WOODLANDS ST 81,12,1986,Y,N,N,N,N,N,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,805 WOODLANDS ST 81,,
805,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,148,0,0,0,88,60,0,0,0,0,0,0,0,805 YISHUN RING RD,,
805A,KEAT HONG CL,16,2015,Y,N,N,N,N,N,CCK,87,0,0,0,60,27,0,0,0,0,0,0,0,805A KEAT HONG CL,,
805B,KEAT HONG CL,16,2016,Y,N,N,N,N,N,CCK,87,0,0,0,60,27,0,0,0,0,0,0,0,805B KEAT HONG CL,,
805C,KEAT HONG CL,17,2016,Y,Y,N,N,N,N,CCK,141,0,0,0,48,93,0,0,0,0,0,0,0,805C KEAT HONG CL,,
805D,KEAT HONG CL,19,2016,Y,Y,N,N,N,N,CCK,162,0,0,0,54,108,0,0,0,0,0,0,0,805D KEAT HONG CL,,
806,HOUGANG CTRL,8,1986,Y,Y,N,N,N,N,HG,13,0,0,8,5,0,0,0,0,0,0,0,0,806 HOUGANG CTRL,,
806,KING GEORGE'S AVE,14,1982,Y,N,N,Y,N,N,KWN,130,0,0,127,0,2,0,0,0,0,0,1,0,806 KING GEORGE'S AVE,,
806,TAMPINES AVE 4,12,1983,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,806 TAMPINES AVE 4,,
806,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,806 YISHUN RING RD,,
807,KING GEORGE'S AVE,27,1980,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,807 KING GEORGE'S AVE,,
807,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,807 TAMPINES AVE 4,,
807,WOODLANDS ST 81,12,1986,Y,N,N,N,N,N,WL,72,0,0,6,6,0,60,0,0,0,0,0,0,807 WOODLANDS ST 81,,
807,YISHUN RING RD,4,1986,Y,Y,N,N,N,N,YS,28,0,0,14,14,0,0,0,0,0,0,0,0,807 YISHUN RING RD,,
807A,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,126,0,0,42,84,0,0,0,0,0,0,0,0,807A CHAI CHEE RD,,
807A,CHOA CHU KANG AVE 1,15,2015,Y,N,N,N,N,N,CCK,154,0,70,84,0,0,0,0,0,0,0,0,0,807A CHOA CHU KANG AVE 1,,
807B,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,154,0,98,14,42,0,0,0,0,0,0,0,0,807B CHAI CHEE RD,,
807B,CHOA CHU KANG AVE 1,16,2015,Y,N,N,Y,N,N,CCK,120,0,0,0,90,30,0,0,0,0,0,0,0,807B CHOA CHU KANG AVE 1,,
807C,CHAI CHEE RD,15,2015,Y,N,N,Y,N,N,BD,140,0,0,42,70,28,0,0,0,0,0,0,0,807C CHAI CHEE RD,,
807C,CHOA CHU KANG AVE 1,17,2015,Y,N,N,Y,N,N,CCK,128,0,0,0,64,64,0,0,0,0,0,0,0,807C CHOA CHU KANG AVE 1,,
808,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,808 TAMPINES AVE 4,,
808,WOODLANDS ST 81,12,1985,Y,N,N,N,N,N,WL,72,0,0,6,6,0,60,0,0,0,0,0,0,808 WOODLANDS ST 81,,
808,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,808 YISHUN RING RD,,
808A,CHAI CHEE RD,15,2015,Y,N,N,Y,N,Y,BD,138,0,0,28,110,0,0,0,0,0,0,0,0,808A CHAI CHEE RD,,
808A,CHOA CHU KANG AVE 1,16,2015,Y,N,N,Y,N,N,CCK,120,0,0,0,90,30,0,0,0,0,0,0,0,808A CHOA CHU KANG AVE 1,,
808B,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,154,0,98,14,42,0,0,0,0,0,0,0,0,808B CHAI CHEE RD,,
808B,CHOA CHU KANG AVE 1,17,2016,Y,N,N,Y,N,N,CCK,128,0,0,0,64,64,0,0,0,0,0,0,0,808B CHOA CHU KANG AVE 1,,
808C,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,140,0,0,42,98,0,0,0,0,0,0,0,0,808C CHAI CHEE RD,,
808C,CHOA CHU KANG AVE 1,17,2016,Y,N,N,N,N,N,CCK,128,0,0,0,64,64,0,0,0,0,0,0,0,808C CHOA CHU KANG AVE 1,,
808D,CHOA CHU KANG AVE 1,16,2015,Y,N,N,N,N,N,CCK,120,0,0,0,90,30,0,0,0,0,0,0,0,808D CHOA CHU KANG AVE 1,,
809,HOUGANG CTRL,8,1986,Y,Y,N,N,N,N,HG,13,0,0,8,5,0,0,0,0,0,0,0,0,809 HOUGANG CTRL,,
809,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,809 TAMPINES AVE 4,,
809,WOODLANDS ST 81,12,1994,Y,N,N,N,N,N,WL,89,0,0,0,45,44,0,0,0,0,0,0,0,809 WOODLANDS ST 81,,
809,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,809 YISHUN RING RD,,
809A,CHOA CHU KANG AVE 1,16,2015,Y,N,N,Y,N,N,CCK,120,0,0,0,30,90,0,0,0,0,0,0,0,809A CHOA CHU KANG AVE 1,,
809B,CHOA CHU KANG AVE 1,15,2015,Y,N,N,N,N,N,CCK,112,0,28,56,28,0,0,0,0,0,0,0,0,809B CHOA CHU KANG AVE 1,,
81,BEDOK NTH RD,14,1977,Y,N,N,N,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,81 BEDOK NTH RD,,
